,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
42,ZI,Africa Western and Central,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,7.96840460415033,Aggregates,Aggregates,Aggregates,,
43,ZI,Africa Western and Central,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,7.96812718344374,Aggregates,Aggregates,Aggregates,,
44,ZI,Africa Western and Central,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,7.82307373111408,Aggregates,Aggregates,Aggregates,,
45,ZI,Africa Western and Central,"Labor force, total",2024,218340363.0,Aggregates,Aggregates,Aggregates,,
46,ZI,Africa Western and Central,"Labor force, total",2023,212022202.0,Aggregates,Aggregates,Aggregates,,
47,ZI,Africa Western and Central,"Labor force, total",2022,204126679.0,Aggregates,Aggregates,Aggregates,,
48,ZI,Africa Western and Central,"Labor force, total",2021,198080325.0,Aggregates,Aggregates,Aggregates,,
49,ZI,Africa Western and Central,"Labor force, total",2020,191963925.0,Aggregates,Aggregates,Aggregates,,
50,ZI,Africa Western and Central,"Labor force, total",2019,187757919.0,Aggregates,Aggregates,Aggregates,,
51,ZI,Africa Western and Central,"Labor force, total",2018,182865964.0,Aggregates,Aggregates,Aggregates,,
52,ZI,Africa Western and Central,"Labor force, total",2017,178116604.0,Aggregates,Aggregates,Aggregates,,
53,ZI,Africa Western and Central,"Labor force, total",2016,174014825.0,Aggregates,Aggregates,Aggregates,,
54,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,9.45986362744839,Aggregates,Aggregates,Aggregates,,
55,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,9.58139714330623,Aggregates,Aggregates,Aggregates,,
56,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,9.9535706462442,Aggregates,Aggregates,Aggregates,,
57,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,10.8896587837575,Aggregates,Aggregates,Aggregates,,
58,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,11.3256125416623,Aggregates,Aggregates,Aggregates,,
59,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,10.2160980238311,Aggregates,Aggregates,Aggregates,,
60,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,10.6597396349929,Aggregates,Aggregates,Aggregates,,
61,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,11.1131075474704,Aggregates,Aggregates,Aggregates,,
62,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,10.8562902038262,Aggregates,Aggregates,Aggregates,,
63,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,25.9302740176893,Aggregates,Aggregates,Aggregates,,
64,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,26.0622386911912,Aggregates,Aggregates,Aggregates,,
65,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,24.8247319226013,Aggregates,Aggregates,Aggregates,,
