,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
60,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
61,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
62,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
63,S3,Caribbean small states,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
64,S3,Caribbean small states,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
65,S3,Caribbean small states,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
66,S3,Caribbean small states,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
67,S3,Caribbean small states,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
68,S3,Caribbean small states,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
69,S3,Caribbean small states,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
70,S3,Caribbean small states,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
71,S3,Caribbean small states,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
72,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
73,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
74,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
75,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
76,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
77,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
78,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
79,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
80,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
81,B8,Central Europe and the Baltics,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
82,B8,Central Europe and the Baltics,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
83,B8,Central Europe and the Baltics,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
84,B8,Central Europe and the Baltics,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
85,B8,Central Europe and the Baltics,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
86,B8,Central Europe and the Baltics,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
87,B8,Central Europe and the Baltics,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
88,B8,Central Europe and the Baltics,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
89,B8,Central Europe and the Baltics,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
90,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
91,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
92,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
93,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
94,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
95,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
96,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
97,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
98,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
99,V2,Early-demographic dividend,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
100,V2,Early-demographic dividend,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
101,V2,Early-demographic dividend,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
102,V2,Early-demographic dividend,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
103,V2,Early-demographic dividend,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
104,V2,Early-demographic dividend,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
105,V2,Early-demographic dividend,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
106,V2,Early-demographic dividend,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
