,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
91,V2,Early-demographic dividend,GDP growth (annual %),2023,4.59507205032629,Aggregates,Aggregates,Aggregates,,
92,V2,Early-demographic dividend,GDP growth (annual %),2022,6.02119005770159,Aggregates,Aggregates,Aggregates,,
93,V2,Early-demographic dividend,GDP growth (annual %),2021,7.50999857340686,Aggregates,Aggregates,Aggregates,,
94,V2,Early-demographic dividend,GDP growth (annual %),2020,-4.30295004163716,Aggregates,Aggregates,Aggregates,,
95,V2,Early-demographic dividend,GDP growth (annual %),2019,2.26986665615696,Aggregates,Aggregates,Aggregates,,
96,V2,Early-demographic dividend,GDP growth (annual %),2018,3.60797948282917,Aggregates,Aggregates,Aggregates,,
97,V2,Early-demographic dividend,GDP growth (annual %),2017,4.4871113513677,Aggregates,Aggregates,Aggregates,,
98,V2,Early-demographic dividend,GDP growth (annual %),2016,4.13628805469052,Aggregates,Aggregates,Aggregates,,
99,V2,Early-demographic dividend,GDP per capita (current US$),2024,4450.18711937385,Aggregates,Aggregates,Aggregates,,
100,V2,Early-demographic dividend,GDP per capita (current US$),2023,4252.59733415786,Aggregates,Aggregates,Aggregates,,
101,V2,Early-demographic dividend,GDP per capita (current US$),2022,4043.82776331568,Aggregates,Aggregates,Aggregates,,
102,V2,Early-demographic dividend,GDP per capita (current US$),2021,3698.98363187847,Aggregates,Aggregates,Aggregates,,
103,V2,Early-demographic dividend,GDP per capita (current US$),2020,3187.03781234801,Aggregates,Aggregates,Aggregates,,
104,V2,Early-demographic dividend,GDP per capita (current US$),2019,3483.31545469615,Aggregates,Aggregates,Aggregates,,
105,V2,Early-demographic dividend,GDP per capita (current US$),2018,3463.50882263375,Aggregates,Aggregates,Aggregates,,
106,V2,Early-demographic dividend,GDP per capita (current US$),2017,3457.64943157186,Aggregates,Aggregates,Aggregates,,
107,V2,Early-demographic dividend,GDP per capita (current US$),2016,3223.9805446069,Aggregates,Aggregates,Aggregates,,
108,Z4,East Asia & Pacific,GDP growth (annual %),2024,3.79010550023051,Aggregates,Aggregates,Aggregates,,
109,Z4,East Asia & Pacific,GDP growth (annual %),2023,4.20566738267351,Aggregates,Aggregates,Aggregates,,
110,Z4,East Asia & Pacific,GDP growth (annual %),2022,2.9996184966993,Aggregates,Aggregates,Aggregates,,
111,Z4,East Asia & Pacific,GDP growth (annual %),2021,6.34482611371077,Aggregates,Aggregates,Aggregates,,
112,Z4,East Asia & Pacific,GDP growth (annual %),2020,-0.0574924656287692,Aggregates,Aggregates,Aggregates,,
113,Z4,East Asia & Pacific,GDP growth (annual %),2019,4.04297018230737,Aggregates,Aggregates,Aggregates,,
114,Z4,East Asia & Pacific,GDP growth (annual %),2018,4.79489718189352,Aggregates,Aggregates,Aggregates,,
115,Z4,East Asia & Pacific,GDP growth (annual %),2017,5.0621276153982,Aggregates,Aggregates,Aggregates,,
116,Z4,East Asia & Pacific,GDP growth (annual %),2016,4.65562872024383,Aggregates,Aggregates,Aggregates,,
117,Z4,East Asia & Pacific,GDP per capita (current US$),2024,13405.735673015,Aggregates,Aggregates,Aggregates,,
118,Z4,East Asia & Pacific,GDP per capita (current US$),2023,13176.1786055635,Aggregates,Aggregates,Aggregates,,
119,Z4,East Asia & Pacific,GDP per capita (current US$),2022,13139.2109813612,Aggregates,Aggregates,Aggregates,,
120,Z4,East Asia & Pacific,GDP per capita (current US$),2021,13336.4841670883,Aggregates,Aggregates,Aggregates,,
121,Z4,East Asia & Pacific,GDP per capita (current US$),2020,11639.4853357389,Aggregates,Aggregates,Aggregates,,
122,Z4,East Asia & Pacific,GDP per capita (current US$),2019,11622.8915284735,Aggregates,Aggregates,Aggregates,,
123,Z4,East Asia & Pacific,GDP per capita (current US$),2018,11438.8584591418,Aggregates,Aggregates,Aggregates,,
124,Z4,East Asia & Pacific,GDP per capita (current US$),2017,10566.2828244863,Aggregates,Aggregates,Aggregates,,
125,Z4,East Asia & Pacific,GDP per capita (current US$),2016,9965.00400107685,Aggregates,Aggregates,Aggregates,,
126,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2024,4.96144388249684,Aggregates,Aggregates,Aggregates,,
